"PSMD8","H2AFZ"
"PSMD8","SNRPD1"
"PSMD8","MRPL13"
"PSMD8","PSMD1"
"PSMD8","MRPS23"
"PSMD8","UXT"
"PSMD8","COPS5"
"PSMD8","MRPL18"
"PSMD8","UCHL5"
"PSMD8","PFDN2"
"PSMD8","BUB3"
"BCL7C","ATP5D"
"BCL7C","POLR2E"
"BCL7C","STUB1"
"BCL7C","STX10"
"BCL7C","CAPNS1"
"BCL7C","ENSP00000252455"
"BCL7C","PGLS"
"BCL7C","UBE2M"
"BCL7C","TMEM160"
"BCL7C","AP2S1"
"BCL7C","PPP4C"
"BCL7C","ARL6IP4"
"BCL7C","SSNA1"
"BCL7C","NDUFS8"
"BCL7C","PPP1CA"
"BCL7C","DGCR6"
"BCL7C","ENSP00000347251"
"BCL7C","ASNA1"
"BCL7C","APRT"
"BCL7C","BANF1"
"BCL7C","DCTD"
"BCL7C","MRPS34"
"BCL7C","ASPSCR1"
"BCL7C","NCAPG2"
"ATP5D","NDUFB7"
"ATP5D","CDC34"
"ATP5D","POLR2E"
"ATP5D","MIF"
"ATP5D","STUB1"
"ATP5D","TBCB"
"ATP5D","RABAC1"
"ATP5D","TMEM147"
"ATP5D","FKBP8"
"ATP5D","FIS1"
"ATP5D","ENSP00000225426"
"ATP5D","PFN1"
"ATP5D","SLC25A11"
"ATP5D","LDHB"
"ATP5D","RPS12"
"ATP5D","SNX17"
"ATP5D","ATP6V0B"
"ATP5D","STX10"
"ATP5D","RALY"
"ATP5D","CAPNS1"
"ATP5D","AAMP"
"ATP5D","ATP6V1F"
"ATP5D","NEDD8"
"ATP5D","ENSP00000252455"
"ATP5D","MRPL34"
"ATP5D","PGLS"
"ATP5D","ENSP00000252816"
"ATP5D","UBE2M"
"ATP5D","TMEM160"
"ATP5D","ENSP00000253475"
"ATP5D","NR1H2"
"ATP5D","ENSP00000257899"
"ATP5D","COPZ1"
"ATP5D","COPE"
"ATP5D","MAP2K2"
"ATP5D","AP2S1"
"ATP5D","PSMD3"
"ATP5D","PRDX5"
"ATP5D","AKT1"
"ATP5D","PSMB6"
"ATP5D","LAMTOR1"
"ATP5D","ATP6V0D1"
"ATP5D","AP2M1"
"ATP5D","PSMC3"
"ATP5D","ENSP00000301453"
"ATP5D","TWF2"
"ATP5D","COPS6"
"ATP5D","ZNHIT1"
"ATP5D","RFXANK"
"ATP5D","GNB2"
"ATP5D","C19orf70"
"ATP5D","RAB1B"
"ATP5D","ARL6IP4"
"ATP5D","SSNA1"
"ATP5D","ENSP00000314813"
"ATP5D","FAM89B"
"ATP5D","NDUFS8"
"ATP5D","TRAPPC5"
"ATP5D","SSR4"
"ATP5D","PLEKHJ1"
"ATP5D","COX8A"
"ATP5D","PPP2R1A"
"ATP5D","PPP1CA"
"ATP5D","SMDT1"
"ATP5D","TSPO"
"ATP5D","KDELR1"
"ATP5D","ATP6V0C"
"ATP5D","DGCR6"
"ATP5D","BSG"
"ATP5D","CLPTM1"
"ATP5D","LAMTOR4"
"ATP5D","FIBP"
"ATP5D","GPX4"
"ATP5D","ENSP00000347251"
"ATP5D","ASNA1"
"ATP5D","BABAM1"
"ATP5D","R3HDM4"
"ATP5D","SF3B5"
"ATP5D","PMF1"
"ATP5D","LAMTOR2"
"ATP5D","C9orf16"
"ATP5D","PEF1"
"ATP5D","EIF6"
"ATP5D","DDOST"
"ATP5D","VPS28"
"ATP5D","APRT"
"ATP5D","MRPL23"
"ATP5D","ENSP00000380364"
"ATP5D","RNASEK"
"ATP5D","LDHA"
"ATP5D","BRMS1"
"ATP5D","SNRPB"
"ATP5D","C1QBP"
"ATP5D","CCT7"
"ATP5D","NDUFB5"
"ATP5D","ERP29"
"ATP5D","ATP5B"
"ATP5D","PRDX1"
"ATP5D","BANF1"
"ATP5D","P4HB"
"ATP5D","NME1"
"ATP5D","TECR"
"ATP5D","RUVBL2"
"ATP5D","CDC37"
"ATP5D","RPL18A"
"ATP5D","ENO2"
"ATP5D","HSPE1"
"ATP5D","ENO1"
"ATP5D","PIN1"
"ATP5D","TOMM40"
"ATP5D","TRIM28"
"ATP5D","HSPBP1"
"ATP5D","IMP4"
"ATP5D","C12orf10"
"ATP5D","NHP2"
"ATP5D","SIGMAR1"
"ATP5D","PPIB"
"ATP5D","PRDX2"
"ATP5D","PA2G4"
"ATP5D","DCXR"
"ATP5D","ENSP00000304151"
"ATP5D","FKBP2"
"ATP5D","ATOX1"
"ATP5D","FARSA"
"ATP5D","CS"
"ATP5D","ENSP00000357244"
"ATP5D","RPL5"
"ATP5D","ZNF593"
"ATP5D","TPI1"
"ATP5D","MRPS34"
"ATP5D","PHB2"
"ATP5D","UBA52"
"ATP5D","DDT"
"ATP5D","NDUFS1"
"ATP5D","NDUFS7"
"ATP5D","NDUFAF1"
"ATP5D","NDUFS3"
"ATP5D","NDUFA12"
"ATP5D","NDUFS2"
"ATP5D","GNA11"
"ATP5D","SOD1"
"ATP5D","GNB2L1"
"ATP5D","DLAT"
"ATP5D","CYCS"
"ATP5D","ATP13A1"
"ATP5D","PMVK"
"ATP5D","NDUFAB1"
"ATP5D","PDHB"
"ATP5D","ECHS1"
"ATP5D","PDHA1"
"ATP5D","ASPSCR1"
"ATP5D","DNPH1"
"ATP5D","CTDNEP1"
"ATP5D","MED16"
"ATP5D","MCRS1"
"ATP5D","PTOV1"
"ATP5D","PMPCB"
"ATP5D","PIH1D1"
"ATP5D","CHCHD3"
"ATP5D","PSMD6"
"ATP5D","PRDX3"
"ATP5D","STK11"
"ATP5D","ATP5C1"
"ATP5D","TOMM20"
"ATP5D","MRPL18"
"NDUFB7","POLR2E"
"NDUFB7","MIF"
"NDUFB7","STUB1"
"NDUFB7","TBCB"
"NDUFB7","RABAC1"
"NDUFB7","TMEM147"
"NDUFB7","FIS1"
"NDUFB7","ENSP00000225426"
"NDUFB7","SLC25A11"
"NDUFB7","EIF1B"
"NDUFB7","ATP6V1F"
"NDUFB7","NEDD8"
